,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,lstmccgjoint 0 correct (max),lstmccgjoint 0 correct (sample),lstmccgjoint 0 target score,lstmccgjoint 0 alternative score,lstmccgjoint 1 correct (max),lstmccgjoint 1 correct (sample),lstmccgjoint 1 target score,lstmccgjoint 1 alternative score,lstmccgjoint 2 correct (max),lstmccgjoint 2 correct (sample),lstmccgjoint 2 target score,lstmccgjoint 2 alternative score,lstmccgjoint 3 correct (max),lstmccgjoint 3 correct (sample),lstmccgjoint 3 target score,lstmccgjoint 3 alternative score,lstmccgjoint 4 correct (max),lstmccgjoint 4 correct (sample),lstmccgjoint 4 target score,lstmccgjoint 4 alternative score,lstmccglm 0 correct (max),lstmccglm 0 correct (sample),lstmccglm 0 target score,lstmccglm 0 alternative score,lstmccglm 1 correct (max),lstmccglm 1 correct (sample),lstmccglm 1 target score,lstmccglm 1 alternative score,lstmccglm 2 correct (max),lstmccglm 2 correct (sample),lstmccglm 2 target score,lstmccglm 2 alternative score,lstmccglm 3 correct (max),lstmccglm 3 correct (sample),lstmccglm 3 target score,lstmccglm 3 alternative score,lstmccglm 4 correct (max),lstmccglm 4 correct (sample),lstmccglm 4 target score,lstmccglm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score
82,82,82,82,82,82,82,82,82,82,82,82,82,HumphreysBock_13_PPC,PPC,The musicians by the tour buses,are,is,100,88.05035362011505,-6.129272937774658,-8.126480102539062,100,82.79924254268656,-4.839336395263672,-6.410801887512207,100,97.6745753124922,-2.86330509185791,-6.601043701171875,100,94.4159967342729,-3.4616427421569824,-6.28944730758667,100,95.16846752021458,-3.853766441345215,-6.834251403808594,100,87.06156393193952,-4.803494453430176,-6.709907531738281,100,97.07128315163244,-4.993823051452637,-8.494704246520996,100,96.63995027156626,-4.257604122161865,-7.616640567779541,100,90.66971812001218,-4.8629913330078125,-7.13694953918457,100,89.16346195634652,-4.531628608703613,-6.639176368713379,100,97.85873123933028,-4.031867980957031,-7.853994369506836,100,86.87570376535794,-6.158451557159424,-8.04846477508545,100,84.19837450017036,-5.960731506347656,-7.63379430770874,100,96.08074884566147,-5.113887786865234,-8.313176155090332,100,95.12085889652276,-5.330109119415283,-8.300288200378418,100,87.85579718895904,-3.142047643661499,-5.120892524719238,100,81.0736152599267,-3.035518169403076,-4.490318775177002,100,74.71578988877417,-3.679778575897217,-4.763289928436279,100,87.08954402489155,-4.014693260192871,-5.923592567443848,100,60.33869612284861,-4.151028633117676,-4.570626258850098,100,66.10233915067568,-4.709612846374512,-5.377470970153809,100,66.30110687277406,-4.0062255859375,-4.682967185974121,100,98.59130392189172,-1.8786932229995728,-6.127011775970459,100,92.98518548520536,-2.525196552276612,-5.109612464904785,100,91.406123678288,-2.7096238136291504,-5.073886394500732,100,98.5843826996548,-3.0204992294311523,-7.263846397399902,100,93.85164442241935,-4.00100564956665,-6.726536273956299,100,89.97034116923328,-4.415933609008789,-6.609867095947266,100,94.641757812454,-4.672932147979736,-7.5443949699401855,100,97.24488743323695,-3.1685709953308105,-6.732345104217529
83,83,83,83,83,83,83,83,83,83,83,83,83,HumphreysBock_13_PSC,PSC,The musicians by the tour bus,are,is,0,8.472553148188396,-8.604612350463867,-6.2248053550720215,0,39.83927261635405,-6.002628326416016,-5.590461730957031,0,49.08848372031114,-5.613197326660156,-5.576732635498047,100,60.46383232202055,-6.35050106048584,-6.775330543518066,100,50.43250435662745,-5.297646522521973,-5.314947128295898,100,50.0066280364602,-5.915759086608887,-5.916024208068848,0,48.74911189262448,-6.32882833480835,-6.278782367706299,0,27.625977286530144,-6.342595100402832,-5.379504203796387,0,24.20386803528821,-6.509627342224121,-5.3680925369262695,0,40.56993435042246,-5.304954051971436,-4.923181056976318,100,73.72021379314553,-5.160187721252441,-6.191664695739746,0,28.933865407739884,-7.641421318054199,-6.742823123931885,0,29.92185625851529,-7.237309455871582,-6.386287689208984,0,39.74131285926464,-6.964434623718262,-6.5481791496276855,0,32.18972035341882,-7.544523239135742,-6.799456596374512,0,19.260660133914243,-6.7655558586120605,-5.332394599914551,0,2.9070669487517566,-8.78614616394043,-5.277622222900391,0,2.8279159677890813,-7.756584167480469,-4.219640731811523,0,5.905627325827391,-7.604117393493652,-4.835724830627441,0,8.761558985424028,-6.932553291320801,-4.589450836181641,0,14.003410481442785,-7.012340545654297,-5.197333812713623,0,16.470635945096245,-7.302454948425293,-5.678835868835449,0,9.923485643228554,-5.905089855194092,-3.6993346214294434,0,14.012600669278644,-6.741107940673828,-4.926864147186279,0,14.282409564663368,-9.578144073486328,-7.786114692687988,100,97.04856537160708,-3.1683948040008545,-6.661314964294434,0,41.25632024310021,-5.728269577026367,-5.374890327453613,0,34.84506793204932,-6.1715087890625,-5.545652389526367,0,34.68393816610318,-6.357743263244629,-5.7247819900512695,100,87.44769314517946,-4.260438919067383,-6.20157527923584
84,84,84,84,84,84,84,84,84,84,84,84,84,HumphreysBock_14_CPD,CPD,The audience in the luxury boxes,are,is,100,70.01265161001542,-5.778372764587402,-6.626273155212402,100,72.80421090570486,-4.796438217163086,-5.781149864196777,100,52.28864849330296,-5.508490562438965,-5.600100517272949,100,69.97459538773934,-5.206796169281006,-6.052884578704834,0,37.50128499403652,-5.374874114990234,-4.864103317260742,100,83.04623040981383,-5.342206954956055,-6.931114196777344,100,93.99556966970438,-5.961350917816162,-8.712100982666016,100,80.89150787698466,-6.065361499786377,-7.508337497711182,100,62.36929712764025,-6.629100322723389,-7.134353160858154,100,73.7496170274964,-5.589931488037109,-6.622926712036133,100,87.72394363407301,-5.4079909324646,-7.374535083770752,100,76.02175320515651,-5.735841274261475,-6.889713764190674,100,72.4375875736271,-6.288962364196777,-7.255234718322754,100,82.81214191456363,-5.829554557800293,-7.401926040649414,100,85.49122011065104,-5.614778518676758,-7.38843822479248,0,8.889601781545808,-6.216680526733398,-3.889490842819214,0,13.803277698955274,-6.705414772033691,-4.873688697814941,0,24.61377636577623,-4.26707649230957,-3.14775824546814,0,23.71395170769864,-5.70627498626709,-4.537848472595215,0,11.765170679507186,-6.688475608825684,-4.673617362976074,0,22.2991485648554,-5.799266815185547,-4.550949096679688,0,36.05805096258943,-5.283951759338379,-4.711106300354004,0,34.485184271502895,-5.01020622253418,-4.368459701538086,0,20.03188696267621,-5.06242561340332,-3.678122997283936,0,13.347206634512393,-4.880026817321777,-3.0094246864318848,0,17.36469631336194,-4.204267501831055,-2.6442697048187256,0,48.696741680613336,-5.170471668243408,-5.1183295249938965,100,71.43309687564269,-5.121448516845703,-6.037961006164551,100,59.24124020477619,-5.109397888183594,-5.483345031738281,100,86.1657845677495,-4.616291522979736,-6.445419788360596
85,85,85,85,85,85,85,85,85,85,85,85,85,HumphreysBock_14_CPC,CPC,The audience beneath the luxury boxes,are,is,100,85.80907291445558,-6.792999744415283,-8.592521667480469,100,63.54197543679291,-5.401864051818848,-5.957403182983398,100,52.52037829476078,-5.2460246086120605,-5.346925258636475,100,71.52027947330369,-5.445693492889404,-6.366482257843018,100,50.322885793227016,-5.381748676300049,-5.394664287567139,100,69.23020117294973,-5.908676624298096,-6.719580173492432,100,93.44564615273096,-6.067519187927246,-8.724769592285156,100,83.26139294078621,-6.334994792938232,-7.93926191329956,100,78.36250187130815,-6.7037353515625,-7.990653038024902,100,79.54601795069284,-6.087836742401123,-7.445994853973389,100,85.90290706097609,-5.50214147567749,-7.309390544891357,100,78.4153881545326,-6.756621837615967,-8.046661376953125,100,74.54723037278893,-6.648579120635986,-7.723187446594238,100,85.40238923929829,-6.0193352699279785,-7.78585147857666,100,85.25877470925629,-6.186015129089356,-7.941058158874512,0,20.65699166218951,-6.411519527435303,-5.065793037414551,0,17.93134829371679,-6.3616719245910645,-4.8406662940979,0,35.178940327740904,-4.383310317993164,-3.772127389907837,0,26.48642425308644,-5.568397521972656,-4.54755973815918,0,7.976374126246681,-6.55657958984375,-4.111018180847168,0,28.85025314329855,-6.127717971801758,-5.22504997253418,0,37.46349530579135,-5.8215179443359375,-5.309134483337402,0,21.797052617793263,-6.220108985900879,-4.942576408386231,0,12.19590814275046,-6.161724090576172,-4.187716484069824,0,15.094797141844635,-5.787373065948486,-4.060187816619873,0,15.721060057794784,-4.011580467224121,-2.3324496746063232,0,29.828013530965432,-6.244625568389893,-5.389124393463135,100,79.50847326246895,-4.743432521820068,-6.099284648895264,100,57.75030439785919,-5.084073066711426,-5.396604537963867,100,89.06826915210031,-3.933218955993652,-6.030952453613281
86,86,86,86,86,86,86,86,86,86,86,86,86,HumphreysBock_14_CSC,CSC,The audience beneath the luxury box,are,is,0,36.64159195231117,-8.420980453491211,-7.873356819152832,0,6.148218003563922,-6.841205596923828,-4.1156511306762695,0,8.832602946521762,-8.028960227966309,-5.6947126388549805,0,9.01404596585576,-7.908622741699219,-5.596701622009277,0,9.759699085212338,-7.894488334655762,-5.670273780822754,0,20.25230426229492,-8.371508598327637,-7.000909328460693,0,12.852471166648552,-8.271418571472168,-6.357352256774902,0,12.829202962665828,-8.192994117736816,-6.276848793029785,0,30.31754482492339,-7.224775791168213,-6.392553806304932,0,15.06424179552173,-7.569242000579834,-5.839670658111572,0,14.549566892395832,-6.76707124710083,-4.9966959953308105,0,17.029384520088644,-8.126762390136719,-6.543216228485107,0,10.949841714364307,-8.277021408081055,-6.181146621704102,0,8.897470031250874,-7.966270923614502,-5.640052318572998,0,6.147929107492316,-8.84657096862793,-6.12096643447876,0,35.64349547920646,-5.90086841583252,-5.309997081756592,0,29.630068146070343,-5.792086601257324,-4.927110195159912,0,21.83487208683985,-5.4211745262146,-4.145859241485596,0,38.520096651206,-5.56871509552002,-5.101184844970703,0,14.75346715587288,-5.688944339752197,-3.934875011444092,0,10.057769825790883,-7.635835647583008,-5.445013523101807,0,6.895241046289772,-7.423859596252441,-4.820965766906738,0,17.704798609858592,-6.487493515014648,-4.951016426086426,0,8.636545744128101,-7.189692497253418,-4.830849647521973,0,12.360551394434054,-6.730625152587891,-4.771903991699219,0,7.0289374447165915,-4.71268367767334,-2.1304309368133545,0,14.226156688157312,-7.152608871459961,-5.3559770584106445,0,13.8798875589319,-7.103876113891602,-5.278573989868164,0,12.728901903122424,-6.449304580688477,-4.524160385131836,0,9.585707411994017,-6.85056734085083,-4.606438159942627
87,87,87,87,87,87,87,87,87,87,87,87,87,HumphreysBock_14_PPD,PPD,The spectators in the luxury boxes,are,is,100,88.26310413352383,-5.284711837768555,-7.3022966384887695,100,84.53340694628704,-4.172756671905518,-5.87122106552124,100,87.82310483437597,-5.119574546813965,-7.095358848571777,100,82.85754090442899,-4.30987548828125,-5.885439872741699,100,89.34450326062287,-4.198550224304199,-6.324974060058594,100,87.8984451083345,-5.38478946685791,-7.367637634277344,100,96.15788264429484,-5.113563537597656,-8.333531379699707,100,89.39041954913543,-5.845678806304932,-7.976934909820557,100,86.97351096390712,-5.629465579986572,-7.5280842781066895,100,81.37373199321065,-5.539605617523193,-7.014085292816162,100,98.5189691135927,-4.636918067932129,-8.834428787231445,100,79.68497356032542,-5.332574844360352,-6.6992950439453125,100,92.0151726513161,-6.488085746765137,-8.932496070861816,100,94.09701653865652,-4.652312278747559,-7.421180725097656,100,88.49764220688917,-5.76233434677124,-7.80275821685791,0,16.201516386764638,-6.669347763061523,-5.026037693023682,0,12.62085531260266,-6.75092363357544,-4.8160176277160645,0,23.33466068388191,-4.652181148529053,-3.4626712799072266,0,26.60214093058375,-5.792591094970703,-4.777688026428223,0,9.77080003223714,-6.639385223388672,-4.416430473327637,0,20.569698709684754,-6.65391731262207,-5.3028564453125,0,36.15355640260466,-5.497355937957764,-4.928650379180908,0,33.60883156396065,-4.960923671722412,-4.280148506164551,0,22.74869348036973,-6.019566535949707,-4.79701042175293,0,17.48406479528184,-5.380661010742188,-3.828959465026856,100,98.99325875486264,-2.9799957275390625,-7.568328857421875,100,57.33912622995256,-4.866919994354248,-5.162621021270752,100,92.1471836101451,-4.707314491271973,-7.169829368591309,100,87.29007052112955,-4.228203773498535,-6.155056953430176,100,96.6868349315174,-3.0882859230041504,-6.461859226226807
88,88,88,88,88,88,88,88,88,88,88,88,88,HumphreysBock_14_PPC,PPC,The spectators beneath the luxury boxes,are,is,100,92.07826503253568,-5.51754903793335,-7.970577716827393,100,84.58899811074308,-4.220019817352295,-5.922742366790772,100,86.6122781289386,-4.038411617279053,-5.905515193939209,100,89.46565146588414,-4.11794376373291,-6.257157325744629,100,80.93769321384445,-5.005599021911621,-6.451565742492676,100,86.31874382641364,-5.552578926086426,-7.394598960876465,100,95.2284304046818,-5.4507670402526855,-8.44437026977539,100,92.32315482110512,-6.397262573242188,-8.88434886932373,100,88.29125099976636,-5.787426471710205,-7.80773115158081,100,81.9918824269219,-6.243494033813477,-7.759291648864746,100,95.04507396606576,-4.6795854568481445,-7.633554458618164,100,76.29789863938024,-5.968720436096191,-7.1378021240234375,100,87.07198065622433,-6.444169044494629,-8.351507186889648,100,93.65192254040848,-4.972823619842529,-7.664256572723389,100,87.57946166779429,-5.939413547515869,-7.892608642578125,0,26.661938087610785,-6.1800079345703125,-5.16816520690918,0,15.610709604241563,-6.470139503479004,-4.782656192779541,0,30.126728070640617,-4.647957801818848,-3.806687355041504,0,31.392770299345823,-5.681990623474121,-4.90017032623291,0,8.22341493495109,-7.792081356048584,-5.379709720611572,0,24.148537194424087,-6.575453281402588,-5.430900096893311,0,36.92531071777912,-5.5514984130859375,-5.01607608795166,0,25.82905428690784,-5.597872734069824,-4.543000221252441,0,13.796397310773695,-6.5323357582092285,-4.700031280517578,0,20.198633320802408,-6.034789562225342,-4.660863876342773,100,98.34672184581717,-2.7828927040100098,-6.868631839752197,100,53.14537427470195,-5.002224445343018,-5.1282057762146,100,90.38353452042227,-4.907678604125977,-7.148263931274414,100,83.7806402659508,-4.4197998046875,-6.061796188354492,100,93.61627071023,-3.565157651901245,-6.250609397888184
89,89,89,89,89,89,89,89,89,89,89,89,89,HumphreysBock_14_PSC,PSC,The spectators beneath the luxury box,are,is,100,71.35201229463745,-6.691306114196777,-7.603848457336426,0,36.70360618785155,-4.77776575088501,-4.232812404632568,100,65.05442337143049,-4.818389415740967,-5.439821720123291,0,24.603500971972423,-6.617602348327637,-5.497730255126953,0,27.53469790959399,-7.008805274963379,-6.041144371032715,0,44.938461128989296,-7.657433986663818,-7.454276561737059,0,20.93250624393476,-7.319110870361328,-5.9901123046875,0,25.05737118328824,-7.896137237548828,-6.800582408905029,100,57.6328919531616,-5.937693595886231,-6.245414733886719,0,40.170178646647145,-6.566401958465576,-6.168022632598877,0,45.79767670571551,-5.251283168792725,-5.08279275894165,0,22.883528211614536,-7.119776248931885,-5.904876708984375,0,31.20298588044968,-7.353224754333496,-6.562578201293945,0,32.61112925665719,-6.279154777526856,-5.553328514099121,0,12.279569192007342,-8.452997207641602,-6.48677921295166,0,38.8925323370369,-6.04942512512207,-5.597593307495117,0,33.74749188177077,-5.8364362716674805,-5.161869049072266,0,16.834749117993276,-5.610666751861572,-4.013282299041748,0,32.81750432198478,-5.960352420806885,-5.24390172958374,0,13.857394301870416,-6.866286754608154,-5.039101600646973,0,10.439588647589233,-7.829010009765625,-5.679701805114746,0,8.558224390241177,-7.227553367614746,-4.858743667602539,0,13.616985184998962,-6.269044399261475,-4.421571254730225,0,10.71163533925669,-7.141308307647705,-5.020767688751221,0,34.84670264080597,-6.28042459487915,-5.654640197753906,100,97.96489459902324,-2.8157248497009277,-6.689786434173584,0,38.62862942085346,-5.761741161346436,-5.298791408538818,0,32.34299752647475,-6.56381368637085,-5.825760364532471,0,44.92350075046927,-5.459345817565918,-5.255583763122559,0,43.19906113901647,-6.069701671600342,-5.79596757888794
90,90,90,90,90,90,90,90,90,90,90,90,90,HumphreysBock_15_CPD,CPD,The class at the lunch tables,are,is,100,72.33440135904283,-5.308421611785889,-6.269531726837158,100,57.40084113859546,-4.897861480712891,-5.1960859298706055,100,70.43410930062059,-4.189754962921143,-5.057811260223389,100,82.59951324884585,-4.748285293579102,-6.305790901184082,0,24.78261510918465,-5.729601860046387,-4.619361877441406,100,54.31439559218215,-5.844858169555664,-6.017864227294922,100,73.33159072100138,-6.045140266418457,-7.056652069091797,100,56.09069020585803,-6.47517728805542,-6.720020771026611,0,45.07529397666286,-5.941048622131348,-5.743419647216797,100,63.3639871621792,-6.5406341552734375,-7.088498115539551,100,58.93979023910075,-6.253201961517334,-6.614678859710693,100,57.345494702044455,-6.949858665466309,-7.245820045471191,100,61.35965862519084,-6.660965919494629,-7.123421669006348,100,74.18040852712527,-6.81772518157959,-7.873091697692871,100,81.15083204586372,-5.5854034423828125,-7.045244216918945,100,57.43667932685712,-5.657416343688965,-5.957106590270996,100,77.34310159452899,-3.0803799629211426,-4.308166980743408,100,52.41047298155596,-4.158930778503418,-4.255424499511719,100,96.29683762583554,-3.6153006553649902,-6.873548984527588,100,66.16781531956048,-4.297173023223877,-4.967954635620117,100,75.99740683184271,-5.057987689971924,-6.210525035858154,100,70.98438240138621,-5.717101573944092,-6.611727237701416,100,75.95225179789688,-4.695079326629639,-5.845142841339111,100,54.562217998822696,-5.937453269958496,-6.120450973510742,100,69.21435307857429,-5.313817024230957,-6.123976707458496,0,11.41939844419236,-4.028629302978516,-1.9800299406051636,100,77.08197837435578,-4.004892349243164,-5.217838287353516,100,66.47297120593639,-4.985093116760254,-5.669536590576172,100,53.47553576163185,-5.269870758056641,-5.409116744995117,100,81.59661321225465,-3.7194337844848633,-5.208686828613281
91,91,91,91,91,91,91,91,91,91,91,91,91,HumphreysBock_15_CPC,CPC,The class near the lunch tables,are,is,100,76.07016953217315,-4.711156845092773,-5.867687225341797,100,52.74396539179289,-5.238900661468506,-5.348769664764404,100,89.07244699137286,-3.238290786743164,-5.336453437805176,100,81.15479956525256,-4.725029945373535,-6.1851301193237305,0,28.267261640892404,-6.278919219970703,-5.3476762771606445,100,55.96153529807504,-5.784702301025391,-6.024303436279297,100,69.10758581244102,-6.139545917510986,-6.944699764251709,100,58.42714066863841,-6.355532646179199,-6.695865631103516,100,54.59084859817664,-5.976735591888428,-6.160888195037842,100,69.73682538821629,-5.835160732269287,-6.669957637786865,100,57.038929408135175,-6.556851387023926,-6.8402910232543945,100,60.15380142422604,-6.404787540435791,-6.816665172576904,100,77.10814855538703,-8.08434772491455,-9.298775672912598,100,81.27880256553242,-6.847230434417725,-8.315459251403809,100,82.50949515533497,-5.886547088623047,-7.437802314758301,0,35.70250653350512,-5.626843452453613,-5.038543701171875,100,65.08500834491727,-4.160826683044434,-4.783604621887207,100,63.90407682283362,-3.437641143798828,-4.008844375610352,100,85.15848301496874,-3.944631099700928,-5.69171667098999,0,42.39894349665229,-4.663277626037598,-4.356860160827637,100,82.45873512690774,-5.024465084075928,-6.572206974029541,100,75.31270784776827,-5.162717819213867,-6.278078079223633,100,81.82603350492491,-4.337540149688721,-5.842145442962647,0,38.73154953740303,-5.94813871383667,-5.489528179168701,100,58.66137399373448,-5.575654029846191,-5.925638198852539,0,10.319234773797223,-3.9654061794281006,-1.803159475326538,100,79.78670543677103,-4.433837890625,-5.806854248046875,100,76.54986969167584,-4.682760715484619,-5.865827083587647,100,56.291013581628256,-5.688756942749023,-5.941738128662109,100,77.31688266348029,-3.854008913040161,-5.080300331115723
92,92,92,92,92,92,92,92,92,92,92,92,92,HumphreysBock_15_CSC,CSC,The class near the lunch table,are,is,0,7.254393408385792,-7.675787448883057,-5.12753438949585,0,10.062131670664224,-7.423646926879883,-5.233306884765625,0,17.158937087625844,-4.851175785064697,-3.276771068572998,0,17.426655015330876,-6.424383163452148,-4.868697166442871,0,8.865641714817137,-7.6220703125,-5.291918754577637,0,9.496123922635464,-7.404626369476318,-5.15011739730835,0,11.231087868361426,-8.100565910339355,-6.033215045928955,0,20.429244204270024,-7.658668041229248,-6.2989888191223145,0,19.169816314622715,-6.639753818511963,-5.200740337371826,0,24.333835366179056,-7.066256046295166,-5.931792736053467,0,29.149012988867128,-7.029893398284912,-6.141735553741455,0,24.39061500009029,-7.05448055267334,-5.923098564147949,0,21.861300530208126,-9.433366775512695,-8.159599304199219,0,24.266733142410864,-7.745048999786377,-6.606937885284424,0,25.49407618135088,-7.685043811798096,-6.612611293792725,0,7.975059954241545,-6.350314617156982,-3.904574155807495,0,6.939551521488974,-6.680680274963379,-4.084668159484863,0,8.836750711906078,-5.129550457000732,-2.795817852020264,0,3.318806931797522,-6.911744117736816,-3.539930582046509,0,6.790675992472705,-6.581466674804688,-3.9621694087982178,0,10.825807677994517,-7.627877712249756,-5.519218921661377,0,23.257702389316925,-6.219882965087891,-5.026066303253174,0,5.778296830404582,-7.598670959472656,-4.807129383087158,0,8.970886047952611,-6.556631088256836,-4.239436149597168,0,33.42260383448324,-6.751466751098633,-6.062334060668945,0,1.1047374090774795,-6.758904457092285,-2.264450788497925,0,22.858033158756346,-6.05919075012207,-4.842845916748047,0,19.16160154487812,-6.444004058837891,-5.004460334777832,0,17.71867030738668,-6.3027520179748535,-4.767226696014404,0,17.952145998418256,-5.28443717956543,-3.7648441791534415
93,93,93,93,93,93,93,93,93,93,93,93,93,HumphreysBock_15_PPD,PPD,The students at the lunch tables,are,is,100,94.2148794441197,-5.019158363342285,-7.809447288513184,100,82.59602799623345,-3.8744051456451416,-5.431668281555176,100,94.76377326258496,-3.4714300632476807,-6.367216110229492,100,88.78507246026155,-3.644137144088745,-5.713109970092773,100,92.77280370827955,-3.247898578643799,-5.800200939178467,100,84.86143073415977,-5.033226013183594,-6.756999969482422,100,92.79880431799609,-5.323125839233398,-7.879312515258789,100,78.7450343133543,-4.741518974304199,-6.051143646240234,100,67.85499849339138,-5.213058471679688,-5.960174560546875,100,82.07857180136774,-4.827352523803711,-6.349032402038574,100,97.66949032551253,-4.006716728210449,-7.742218971252441,100,81.91826153395326,-6.027421951293945,-7.538241386413574,100,90.19475424861328,-6.105696201324463,-8.324749946594238,100,93.3422632799042,-5.371921539306641,-8.012414932250977,100,91.48888513955995,-5.482486248016357,-7.857330799102783,100,91.75588104083845,-3.713311433792114,-6.122942924499512,100,78.23689577412758,-3.290954113006592,-4.570479393005371,100,88.66506650982582,-2.4897000789642334,-4.546676635742188,100,97.36281602491152,-2.820978164672852,-6.429710865020752,100,87.86645413852023,-2.532985210418701,-4.512829303741455,100,92.55878058765292,-2.9699034690856934,-5.490712642669678,100,85.449303719029,-3.745030641555786,-5.515315055847168,100,90.3755077258655,-2.649014472961426,-4.888676643371582,100,78.77314553693894,-4.405064582824707,-5.71636962890625,100,86.683977220971,-4.375134468078613,-6.248435497283936,100,99.2033896777932,-2.9499542713165283,-7.7745161056518555,100,93.88973565082136,-3.40386962890625,-6.136020660400391,100,94.13694691273092,-4.305521011352539,-7.081601142883301,100,85.44145527624138,-4.433231353759766,-6.202884674072266,100,96.71850255487122,-2.5350799560546875,-5.918584823608398
94,94,94,94,94,94,94,94,94,94,94,94,94,HumphreysBock_15_PPC,PPC,The students near the lunch tables,are,is,100,91.83175769982674,-4.591608047485352,-7.011312484741211,100,82.90153012933048,-3.561119318008423,-5.13978385925293,100,96.20180493807644,-2.4084033966064453,-5.640325546264648,100,92.77057818822112,-3.6012325286865234,-6.153203010559082,100,91.23015063270068,-3.445502758026123,-5.78756856918335,100,84.26112480873694,-5.101282119750977,-6.779068946838379,100,90.95834496815498,-5.503735065460205,-7.8122944831848145,100,74.39368645839002,-4.788736343383789,-5.855268478393555,100,75.14919957124606,-5.400091171264648,-6.50667667388916,100,82.94573324560737,-4.3100762367248535,-5.891862392425537,100,92.95441856292668,-4.31425666809082,-6.893965244293213,100,83.04126175699857,-6.031010150909424,-7.619564533233643,100,91.87085218142414,-5.888379096984863,-8.31330680847168,100,93.83310344568544,-5.659022808074951,-8.38134479522705,100,92.00575383065842,-5.723447322845459,-8.166576385498047,100,90.41202350888136,-3.643476963043213,-5.8873443603515625,100,82.61236656386886,-3.3145952224731445,-4.872995376586914,100,90.75548042609304,-2.211409330368042,-4.495547294616699,100,97.25993770624363,-2.066145420074463,-5.635551929473877,100,81.70527408771397,-3.503544807434082,-5.0000505447387695,100,89.3429052378144,-3.5439743995666504,-5.670230388641357,100,84.57622600803012,-3.695648193359375,-5.397391319274902,100,89.8698818373385,-2.1377649307250977,-4.320614814758301,100,73.70476491690299,-4.0505805015563965,-5.0812602043151855,100,83.5948223631468,-4.371675491333008,-6.000060081481934,100,99.10992984611087,-2.9279637336730957,-7.640648365020752,100,92.15131627184716,-3.3971314430236816,-5.860217571258545,100,92.74635086414229,-4.274427890777588,-6.822791576385498,100,78.82675578127903,-4.598481178283691,-5.912995338439941,100,93.6193718833196,-2.728262424468994,-5.414233207702637
